Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-EE-A2GO-06A-11D-A194-01	9	20719867	26444299	3506	-3.2564
TCGA-EE-A2GO-06A-11D-A194-01	9	26472266	71039940	7144	-0.4275
TCGA-EE-A2GO-06A-11D-A194-01	9	71041878	140938752	44641	0.0187
TCGA-EE-A2GO-06A-11D-A194-01	10	415240	135017319	80448	-0.4345
TCGA-EE-A2GO-06A-11D-A194-01	10	135056464	135079788	6	-2.8911
TCGA-EE-A2GO-06A-11D-A194-01	10	135079862	135225087	50	-0.5966
TCGA-EE-A2GO-06A-11D-A194-01	11	456120	38855370	24213	0.05
TCGA-EE-A2GO-06A-11D-A194-01	11	38855791	38857642	2	-1.3077
TCGA-EE-A2GO-06A-11D-A194-01	11	38859432	134142530	52949	0.0389
TCGA-EE-A2GO-06A-11D-A194-01	12	889902	54356094	27713	0.0358
TCGA-EE-A2GO-06A-11D-A194-01	12	54356447	54357757	2	-1.4189
TCGA-EE-A2GO-06A-11D-A194-01	12	54362194	133161346	46143	0.0362
TCGA-EE-A2GO-06A-11D-A194-01	13	19450806	114987458	56585	0.0475
TCGA-EE-A2GO-06A-11D-A194-01	14	20501368	105988038	49420	0.3414
TCGA-EE-A2GO-06A-11D-A194-01	15	23687685	101884307	44502	0.3298
TCGA-EE-A2GO-06A-11D-A194-01	16	653459	89379936	40737	-0.1405
TCGA-EE-A2GO-06A-11D-A194-01	17	987221	68442618	31010	-0.0158
TCGA-EE-A2GO-06A-11D-A194-01	17	68447186	68472639	3	-1.396
TCGA-EE-A2GO-06A-11D-A194-01	17	68473254	79452336	5453	-0.0261
TCGA-EE-A2GO-06A-11D-A194-01	17	79461396	79461486	2	-1.4355
TCGA-EE-A2GO-06A-11D-A194-01	17	79462202	80917016	484	-0.0515
TCGA-EE-A2GO-06A-11D-A194-01	18	329586	77109240	42634	0.0343
TCGA-EE-A2GO-06A-11D-A194-01	19	284018	24052830	8969	0.2458
TCGA-EE-A2GO-06A-11D-A194-01	19	24052992	58878226	14954	-0.0437
TCGA-EE-A2GO-06A-11D-A194-01	20	455764	62219837	37270	0.319
TCGA-EE-A2GO-06A-11D-A194-01	21	15347621	19036116	2211	-0.4061
TCGA-EE-A2GO-06A-11D-A194-01	21	19036144	20704663	1132	-0.0987
TCGA-EE-A2GO-06A-11D-A194-01	21	20704902	33332811	8050	-0.4044
TCGA-EE-A2GO-06A-11D-A194-01	21	33333277	33333331	2	-2.6021
TCGA-EE-A2GO-06A-11D-A194-01	21	33334632	40584840	4912	-0.4571
TCGA-EE-A2GO-06A-11D-A194-01	21	40594384	47678774	4211	0.3105
TCGA-EE-A2GO-06A-11D-A194-01	22	17423930	49331012	16917	0.3096
TCGA-EE-A2GO-06A-11D-A194-01	23	3157107	154905589	63760	0.0016
TCGA-EE-A2GP-06A-11D-A191-01	1	3218610	56774846	28510	0.4197
TCGA-EE-A2GP-06A-11D-A191-01	1	56774902	56775785	2	1.6126
TCGA-EE-A2GP-06A-11D-A191-01	1	56775821	120527361	39253	0.5607
TCGA-EE-A2GP-06A-11D-A191-01	1	149881398	193552084	26881	1e-04
TCGA-EE-A2GP-06A-11D-A191-01	1	193558101	193569560	9	0.5037
TCGA-EE-A2GP-06A-11D-A191-01	1	193582120	247813706	34398	0.0047
TCGA-EE-A2GP-06A-11D-A191-01	2	484222	155582321	81352	-0.0139
TCGA-EE-A2GP-06A-11D-A191-01	2	155582803	155595828	6	-0.9192
TCGA-EE-A2GP-06A-11D-A191-01	2	155596137	242476062	49796	-0.0253
TCGA-EE-A2GP-06A-11D-A191-01	3	2212571	13281450	6627	0.2523
TCGA-EE-A2GP-06A-11D-A191-01	3	13282356	13397696	72	0.6824
TCGA-EE-A2GP-06A-11D-A191-01	3	13398963	35973273	13295	0.2208
TCGA-EE-A2GP-06A-11D-A191-01	3	35973667	36753016	550	-0.4221
TCGA-EE-A2GP-06A-11D-A191-01	3	36758046	119016161	44599	0.2363
TCGA-EE-A2GP-06A-11D-A191-01	3	119016363	119017975	3	-0.9148
TCGA-EE-A2GP-06A-11D-A191-01	3	119020176	173861542	29043	0.2318
TCGA-EE-A2GP-06A-11D-A191-01	3	173868371	173927196	54	-0.486
TCGA-EE-A2GP-06A-11D-A191-01	3	173930646	197538677	12080	0.2447
TCGA-EE-A2GP-06A-11D-A191-01	4	1053934	36250855	21580	0.274
TCGA-EE-A2GP-06A-11D-A191-01	4	36251380	36251464	2	1.4988
TCGA-EE-A2GP-06A-11D-A191-01	4	36254946	41222452	3089	0.292
TCGA-EE-A2GP-06A-11D-A191-01	4	41227917	41232750	5	-0.6459
TCGA-EE-A2GP-06A-11D-A191-01	4	41232899	188763651	78025	0.257
TCGA-EE-A2GP-06A-11D-A191-01	5	914233	13702947	8657	-0.0185
TCGA-EE-A2GP-06A-11D-A191-01	5	13704570	13852237	107	0.4623
TCGA-EE-A2GP-06A-11D-A191-01	5	13858985	118843838	54637	-0.0274
TCGA-EE-A2GP-06A-11D-A191-01	5	118844280	118844563	3	-1.0907
TCGA-EE-A2GP-06A-11D-A191-01	5	118850675	145450586	15266	-0.0254
TCGA-EE-A2GP-06A-11D-A191-01	5	145450927	145453133	4	-0.8601
TCGA-EE-A2GP-06A-11D-A191-01	5	145459039	160597777	9960	-0.016
TCGA-EE-A2GP-06A-11D-A191-01	5	160598891	160599542	3	-0.9799
TCGA-EE-A2GP-06A-11D-A191-01	5	160604890	180360469	11764	-0.0185
TCGA-EE-A2GP-06A-11D-A191-01	6	1014281	13143524	8685	0.2621
TCGA-EE-A2GP-06A-11D-A191-01	6	13149492	13385108	237	-0.4462
TCGA-EE-A2GP-06A-11D-A191-01	6	13386791	49002394	19967	0.2549
TCGA-EE-A2GP-06A-11D-A191-01	6	49003122	170903919	67412	-0.4163
TCGA-EE-A2GP-06A-11D-A191-01	7	705284	712202	5	-0.0353
TCGA-EE-A2GP-06A-11D-A191-01	7	727396	110775098	56326	0.2318
TCGA-EE-A2GP-06A-11D-A191-01	7	111353361	111395390	31	-0.5771
TCGA-EE-A2GP-06A-11D-A191-01	7	111398894	158385118	24900	0.2248
TCGA-EE-A2GP-06A-11D-A191-01	8	617667	40958110	23582	0.0865
TCGA-EE-A2GP-06A-11D-A191-01	8	40959500	41449348	297	-0.352
TCGA-EE-A2GP-06A-11D-A191-01	8	41454375	100398222	30807	0.2635
TCGA-EE-A2GP-06A-11D-A191-01	8	100400782	100447100	17	-0.466
TCGA-EE-A2GP-06A-11D-A191-01	8	100448489	145009610	26723	0.2646
TCGA-EE-A2GP-06A-11D-A191-01	8	145033734	145232496	61	0.042
TCGA-EE-A2GP-06A-11D-A191-01	9	789932	9874215	5527	-0.3911
TCGA-EE-A2GP-06A-11D-A191-01	9	9985544	10066608	58	-3.1433
TCGA-EE-A2GP-06A-11D-A191-01	9	10069331	136864935	60803	-0.3717
TCGA-EE-A2GP-06A-11D-A191-01	9	136865090	136865611	2	-3.1106
TCGA-EE-A2GP-06A-11D-A191-01	9	136865879	140938752	1402	-0.3975
TCGA-EE-A2GP-06A-11D-A191-01	10	415240	12533288	8388	-0.4024
TCGA-EE-A2GP-06A-11D-A191-01	10	12533636	12533754	2	-2.1603
TCGA-EE-A2GP-06A-11D-A191-01	10	12534298	13226829	612	-0.3747
TCGA-EE-A2GP-06A-11D-A191-01	10	13227604	13230950	2	-2.0812
TCGA-EE-A2GP-06A-11D-A191-01	10	13231194	17009523	3019	-0.3767
TCGA-EE-A2GP-06A-11D-A191-01	10	17010798	17011175	3	-1.9428
TCGA-EE-A2GP-06A-11D-A191-01	10	17011298	18414427	679	-0.3633
TCGA-EE-A2GP-06A-11D-A191-01	10	18421666	24483463	4062	-0.723
TCGA-EE-A2GP-06A-11D-A191-01	10	24489469	24489833	2	-4.225
TCGA-EE-A2GP-06A-11D-A191-01	10	24490283	50463155	12198	-0.6821
TCGA-EE-A2GP-06A-11D-A191-01	10	50467582	50468696	2	-5.0256
TCGA-EE-A2GP-06A-11D-A191-01	10	50468922	135225087	51392	-0.5993
TCGA-EE-A2GP-06A-11D-A191-01	11	456120	38057723	23779	0.2237
TCGA-EE-A2GP-06A-11D-A191-01	11	38058595	38060391	2	1.2888
TCGA-EE-A2GP-06A-11D-A191-01	11	38060464	72899169	14373	0.2279
TCGA-EE-A2GP-06A-11D-A191-01	11	72901386	73109635	114	0.6501
TCGA-EE-A2GP-06A-11D-A191-01	11	73112523	134142530	38929	0.2148
TCGA-EE-A2GP-06A-11D-A191-01	12	889902	133161346	73803	-0.1811
TCGA-EE-A2GP-06A-11D-A191-01	13	19450806	114987458	56621	0.2147
TCGA-EE-A2GP-06A-11D-A191-01	14	20501368	94421667	42438	-0.3879
TCGA-EE-A2GP-06A-11D-A191-01	14	94422346	94422623	3	-2.1551
TCGA-EE-A2GP-06A-11D-A191-01	14	94424036	105988038	6838	-0.4034
TCGA-EE-A2GP-06A-11D-A191-01	15	23687685	33091281	3364	0.0614
TCGA-EE-A2GP-06A-11D-A191-01	15	33091400	33415482	290	-0.3927
TCGA-EE-A2GP-06A-11D-A191-01	15	33415645	101884307	40820	0.0733
TCGA-EE-A2GP-06A-11D-A191-01	16	653459	31850299	13864	-0.014
TCGA-EE-A2GP-06A-11D-A191-01	16	46507665	89379936	26811	-0.3779
TCGA-EE-A2GP-06A-11D-A191-01	17	987221	38570464	15486	-0.3592
TCGA-EE-A2GP-06A-11D-A191-01	17	38588234	38700659	63	0.3461
TCGA-EE-A2GP-06A-11D-A191-01	17	38701754	50561594	5263	-0.3606
TCGA-EE-A2GP-06A-11D-A191-01	17	50562407	50572052	7	-1.7065
TCGA-EE-A2GP-06A-11D-A191-01	17	50572133	50858474	164	-3.2626
TCGA-EE-A2GP-06A-11D-A191-01	17	50860979	63008483	6592	-0.3623
TCGA-EE-A2GP-06A-11D-A191-01	17	63015004	80917016	9302	0.3136
TCGA-EE-A2GP-06A-11D-A191-01	18	329586	76805129	42370	-0.3877
TCGA-EE-A2GP-06A-11D-A191-01	18	76807781	76808881	2	-2.7184
TCGA-EE-A2GP-06A-11D-A191-01	18	76809118	77109240	163	-0.3555
TCGA-EE-A2GP-06A-11D-A191-01	19	284018	23131664	8431	0.0216
TCGA-EE-A2GP-06A-11D-A191-01	19	23134409	23544450	216	-0.296
TCGA-EE-A2GP-06A-11D-A191-01	19	23547549	58878226	15262	0.0617
TCGA-EE-A2GP-06A-11D-A191-01	20	455764	33426212	18544	0.4867
TCGA-EE-A2GP-06A-11D-A191-01	20	33432523	33434562	2	-0.4865
TCGA-EE-A2GP-06A-11D-A191-01	20	33435161	41369963	4838	0.5787
TCGA-EE-A2GP-06A-11D-A191-01	20	41370963	41371725	3	1.2555
TCGA-EE-A2GP-06A-11D-A191-01	20	41371864	41625131	201	0.5607
TCGA-EE-A2GP-06A-11D-A191-01	20	41629442	41629559	2	-0.6428
TCGA-EE-A2GP-06A-11D-A191-01	20	41635176	62219837	13679	0.5381
TCGA-EE-A2GP-06A-11D-A191-01	21	15347621	47678774	20557	-0.0341
TCGA-EE-A2GP-06A-11D-A191-01	22	17423930	18613737	756	0.3378
TCGA-EE-A2GP-06A-11D-A191-01	22	22096802	49331012	16070	-0.3721
TCGA-EE-A2GP-06A-11D-A191-01	23	3157107	50515588	21152	0.0034
TCGA-EE-A2GP-06A-11D-A191-01	23	50515693	50517301	2	-2.9886
TCGA-EE-A2GP-06A-11D-A191-01	23	50517547	154905589	42495	-0.0097
TCGA-EE-A2GU-06A-11D-A194-01	1	3218610	14104818	5528	0.0789
TCGA-EE-A2GU-06A-11D-A194-01	1	14105298	14109114	3	-1.0085
TCGA-EE-A2GU-06A-11D-A194-01	1	14112749	108222766	54818	0.0752
TCGA-EE-A2GU-06A-11D-A194-01	1	108227130	108304852	34	-0.3718
TCGA-EE-A2GU-06A-11D-A194-01	1	108304878	149938984	7410	0.0644
TCGA-EE-A2GU-06A-11D-A194-01	1	149939137	167495094	10622	0.3445
TCGA-EE-A2GU-06A-11D-A194-01	1	167495330	167496674	2	1.7023
TCGA-EE-A2GU-06A-11D-A194-01	1	167499197	190052111	14133	0.3568
TCGA-EE-A2GU-06A-11D-A194-01	1	190055752	191039359	558	0.6449
TCGA-EE-A2GU-06A-11D-A194-01	1	191085214	196974419	3405	0.3883
TCGA-EE-A2GU-06A-11D-A194-01	1	196976578	199352607	1383	0.6225
TCGA-EE-A2GU-06A-11D-A194-01	1	199354471	202660215	2111	0.3547
TCGA-EE-A2GU-06A-11D-A194-01	1	202662356	211079925	5642	0.5894
TCGA-EE-A2GU-06A-11D-A194-01	1	211080938	211391316	180	0.3686
TCGA-EE-A2GU-06A-11D-A194-01	1	211396175	214739389	2200	0.6013
TCGA-EE-A2GU-06A-11D-A194-01	1	214741999	214976203	164	0.8161
TCGA-EE-A2GU-06A-11D-A194-01	1	214976493	221368178	4294	0.6091
TCGA-EE-A2GU-06A-11D-A194-01	1	221368357	221372727	2	-0.6914
TCGA-EE-A2GU-06A-11D-A194-01	1	221373167	238855281	11353	0.6028
TCGA-EE-A2GU-06A-11D-A194-01	1	238855638	238856094	3	-0.4723
TCGA-EE-A2GU-06A-11D-A194-01	1	238862449	247813706	5253	0.6121
TCGA-EE-A2GU-06A-11D-A194-01	2	484222	6449545	3346	0.0599
TCGA-EE-A2GU-06A-11D-A194-01	2	6449883	6449896	2	-0.9871
TCGA-EE-A2GU-06A-11D-A194-01	2	6450542	111547635	54903	0.0499
TCGA-EE-A2GU-06A-11D-A194-01	2	111547987	111553515	3	-0.6595
TCGA-EE-A2GU-06A-11D-A194-01	2	111554181	140791757	14494	0.0591
TCGA-EE-A2GU-06A-11D-A194-01	2	140792673	141418236	388	0.3965
TCGA-EE-A2GU-06A-11D-A194-01	2	141420009	141849043	264	0.0451
TCGA-EE-A2GU-06A-11D-A194-01	2	141856616	148698794	3884	0.3818
TCGA-EE-A2GU-06A-11D-A194-01	2	148700928	161218159	7335	0.0639
TCGA-EE-A2GU-06A-11D-A194-01	2	161218521	161853401	376	0.3843
TCGA-EE-A2GU-06A-11D-A194-01	2	161854279	242476062	46252	0.0643
TCGA-EE-A2GU-06A-11D-A194-01	3	2212571	4573345	1272	0.0923
TCGA-EE-A2GU-06A-11D-A194-01	3	4575472	4578120	3	-0.7155
TCGA-EE-A2GU-06A-11D-A194-01	3	4578306	7324186	1261	0.0644
TCGA-EE-A2GU-06A-11D-A194-01	3	7325666	7326554	2	1.1852
TCGA-EE-A2GU-06A-11D-A194-01	3	7327560	197538677	103800	0.0697
TCGA-EE-A2GU-06A-11D-A194-01	4	1053934	101330587	55427	0.0807
TCGA-EE-A2GU-06A-11D-A194-01	4	101332510	101361269	19	0.5746
TCGA-EE-A2GU-06A-11D-A194-01	4	101363516	101412864	31	0.0804
TCGA-EE-A2GU-06A-11D-A194-01	4	101418007	103106466	993	0.4064
TCGA-EE-A2GU-06A-11D-A194-01	4	103106996	103113737	5	-0.0079
TCGA-EE-A2GU-06A-11D-A194-01	4	103113866	188763651	46188	-0.3926
TCGA-EE-A2GU-06A-11D-A194-01	5	914233	130774190	70164	0.068
TCGA-EE-A2GU-06A-11D-A194-01	5	130776053	130995811	103	0.4569
TCGA-EE-A2GU-06A-11D-A194-01	5	130999189	154782206	14604	0.0543
TCGA-EE-A2GU-06A-11D-A194-01	5	154782820	154833769	41	-0.4354
TCGA-EE-A2GU-06A-11D-A194-01	5	154836616	180360469	15567	0.032
TCGA-EE-A2GU-06A-11D-A194-01	6	1014281	1145265	128	0.3459
TCGA-EE-A2GU-06A-11D-A194-01	6	1145854	1151614	2	-1.0438
TCGA-EE-A2GU-06A-11D-A194-01	6	1151838	48700354	28604	0.3801
TCGA-EE-A2GU-06A-11D-A194-01	6	48700995	66147670	7003	0.0794
TCGA-EE-A2GU-06A-11D-A194-01	6	66157091	170548295	60467	-0.4063
TCGA-EE-A2GU-06A-11D-A194-01	6	170548721	170903919	215	0.0259
TCGA-EE-A2GU-06A-11D-A194-01	7	705284	77333379	38726	0.0617
TCGA-EE-A2GU-06A-11D-A194-01	7	77334552	77600569	129	-0.3992
TCGA-EE-A2GU-06A-11D-A194-01	7	77600831	86739048	5548	0.0862
TCGA-EE-A2GU-06A-11D-A194-01	7	86742047	86746539	9	-0.5032
TCGA-EE-A2GU-06A-11D-A194-01	7	86747876	106256302	9436	0.0606
TCGA-EE-A2GU-06A-11D-A194-01	7	106257023	106257086	2	1.1532
TCGA-EE-A2GU-06A-11D-A194-01	7	106257186	158385118	27443	0.07
TCGA-EE-A2GU-06A-11D-A194-01	8	617667	145232496	81499	0.0641
TCGA-EE-A2GU-06A-11D-A194-01	9	789932	17006775	9730	-0.4218
TCGA-EE-A2GU-06A-11D-A194-01	9	17006899	17009347	2	-2.3736
TCGA-EE-A2GU-06A-11D-A194-01	9	17009481	71039044	13559	-0.4106
TCGA-EE-A2GU-06A-11D-A194-01	9	71039940	140938752	44668	0.0484
TCGA-EE-A2GU-06A-11D-A194-01	10	415240	42955051	26113	-0.0045
TCGA-EE-A2GU-06A-11D-A194-01	10	42955993	135225087	54667	-0.4205
TCGA-EE-A2GU-06A-11D-A194-01	11	456120	12329921	7026	0.0084
TCGA-EE-A2GU-06A-11D-A194-01	11	12337312	12337323	2	-1.1402
TCGA-EE-A2GU-06A-11D-A194-01	11	12338809	90926542	41810	0.0424
TCGA-EE-A2GU-06A-11D-A194-01	11	90933043	91047133	95	-0.6126
TCGA-EE-A2GU-06A-11D-A194-01	11	91049369	103505127	7874	0.0762
TCGA-EE-A2GU-06A-11D-A194-01	11	103508518	106614752	1828	-0.4031
TCGA-EE-A2GU-06A-11D-A194-01	11	106619739	106620202	4	-2.7058
TCGA-EE-A2GU-06A-11D-A194-01	11	106629571	126403924	13303	-0.4285
TCGA-EE-A2GU-06A-11D-A194-01	11	126408381	126408553	2	-2.0733
TCGA-EE-A2GU-06A-11D-A194-01	11	126408604	134142530	5244	-0.4298
TCGA-EE-A2GU-06A-11D-A194-01	12	889902	33521107	19559	0.3774
TCGA-EE-A2GU-06A-11D-A194-01	12	39223566	74137763	19902	-0.4076
TCGA-EE-A2GU-06A-11D-A194-01	12	74138600	74142823	4	-1.6078
TCGA-EE-A2GU-06A-11D-A194-01	12	74146661	133161346	34391	-0.4135
TCGA-EE-A2GU-06A-11D-A194-01	13	19450806	70554163	28756	0.0621
TCGA-EE-A2GU-06A-11D-A194-01	13	70554460	70573065	11	-0.6676
TCGA-EE-A2GU-06A-11D-A194-01	13	70582008	114987458	27857	0.0754
TCGA-EE-A2GU-06A-11D-A194-01	14	20501368	39173387	10188	0.0303
TCGA-EE-A2GU-06A-11D-A194-01	14	39175783	39258891	55	0.3374
TCGA-EE-A2GU-06A-11D-A194-01	14	39259165	64701796	14051	0.0206
TCGA-EE-A2GU-06A-11D-A194-01	14	64701811	105988038	25098	-0.4381
TCGA-EE-A2GU-06A-11D-A194-01	15	23687685	70195886	26416	0.0454
TCGA-EE-A2GU-06A-11D-A194-01	15	70198704	101884307	18090	0.3468
TCGA-EE-A2GU-06A-11D-A194-01	16	653459	21352038	9517	-0.4605
TCGA-EE-A2GU-06A-11D-A194-01	16	22785204	24677334	1141	0.3398
TCGA-EE-A2GU-06A-11D-A194-01	16	24679318	49427090	4743	0.0362
TCGA-EE-A2GU-06A-11D-A194-01	16	49429111	49429258	2	-1.2238
TCGA-EE-A2GU-06A-11D-A194-01	16	49429625	89379936	25361	0.0481
TCGA-EE-A2GU-06A-11D-A194-01	17	987221	80917016	36972	0.032
TCGA-EE-A2GU-06A-11D-A194-01	18	329586	26539088	12911	0.0325
TCGA-EE-A2GU-06A-11D-A194-01	18	26541421	26603873	42	-0.3782
TCGA-EE-A2GU-06A-11D-A194-01	18	26603923	42798099	9731	0.0494
TCGA-EE-A2GU-06A-11D-A194-01	18	42821457	48249888	3735	-0.424
TCGA-EE-A2GU-06A-11D-A194-01	18	48255168	73081603	13637	0.0679
TCGA-EE-A2GU-06A-11D-A194-01	18	73081883	77109240	2598	-0.4495
TCGA-EE-A2GU-06A-11D-A194-01	19	284018	5290355	1199	-0.4476
TCGA-EE-A2GU-06A-11D-A194-01	19	5290661	58878226	22735	0.0078
TCGA-EE-A2GU-06A-11D-A194-01	20	455764	62219837	37277	0.3542
TCGA-EE-A2GU-06A-11D-A194-01	21	15347621	47678774	20572	0.0491
TCGA-EE-A2GU-06A-11D-A194-01	22	17423930	49331012	16915	0.0222
TCGA-EE-A2GU-06A-11D-A194-01	23	3157107	146569135	60674	0.004
TCGA-EE-A2GU-06A-11D-A194-01	23	146569904	146570266	2	-1.2657
TCGA-EE-A2GU-06A-11D-A194-01	23	146571890	154905589	3089	-0.0161
TCGA-EE-A2MC-06A-12D-A191-01	1	3218610	247566875	128909	0.0019
TCGA-EE-A2MC-06A-12D-A191-01	1	247567923	247567932	2	-1.7248
TCGA-EE-A2MC-06A-12D-A191-01	1	247568051	247813706	159	-0.0038
TCGA-EE-A2MC-06A-12D-A191-01	2	484222	211217444	112238	0.0146
TCGA-EE-A2MC-06A-12D-A191-01	2	211231188	211240659	13	-0.406
TCGA-EE-A2MC-06A-12D-A191-01	2	211246007	228829755	11098	0.0179
TCGA-EE-A2MC-06A-12D-A191-01	2	228835722	229184347	233	-0.2559
TCGA-EE-A2MC-06A-12D-A191-01	2	229187742	229909990	421	0.0075
TCGA-EE-A2MC-06A-12D-A191-01	2	229911184	229937343	35	-0.2998
TCGA-EE-A2MC-06A-12D-A191-01	2	229941714	242476062	7201	0.0182
TCGA-EE-A2MC-06A-12D-A191-01	3	2212571	158442154	86649	0.0223
TCGA-EE-A2MC-06A-12D-A191-01	3	158442324	158442605	2	-1.2559
TCGA-EE-A2MC-06A-12D-A191-01	3	158444491	197538677	19680	0.0251
TCGA-EE-A2MC-06A-12D-A191-01	4	1053934	188763651	102696	0.0133
TCGA-EE-A2MC-06A-12D-A191-01	5	914233	20153669	12111	-0.0024
TCGA-EE-A2MC-06A-12D-A191-01	5	20162376	20162658	2	-1.244
TCGA-EE-A2MC-06A-12D-A191-01	5	20162772	64317601	22069	0.0108
TCGA-EE-A2MC-06A-12D-A191-01	5	64322346	64322413	2	-1.1154
TCGA-EE-A2MC-06A-12D-A191-01	5	64330768	167738289	59018	0.013
TCGA-EE-A2MC-06A-12D-A191-01	5	167741777	168380954	442	0.4498
TCGA-EE-A2MC-06A-12D-A191-01	5	168384762	180360469	6822	0.006
TCGA-EE-A2MC-06A-12D-A191-01	6	1014281	128969445	71016	-0.0753
TCGA-EE-A2MC-06A-12D-A191-01	6	128969900	128970773	2	-1.1973
TCGA-EE-A2MC-06A-12D-A191-01	6	128970995	154874486	16765	-0.065
TCGA-EE-A2MC-06A-12D-A191-01	6	154877535	154878380	2	-1.9607
TCGA-EE-A2MC-06A-12D-A191-01	6	154878398	170903919	8666	-0.0802
TCGA-EE-A2MC-06A-12D-A191-01	7	705284	158385118	81282	0.011
TCGA-EE-A2MC-06A-12D-A191-01	8	617667	80605519	43752	0.0102
TCGA-EE-A2MC-06A-12D-A191-01	8	80605568	80607216	4	-0.8233
TCGA-EE-A2MC-06A-12D-A191-01	8	80609218	129269193	28191	0.02
TCGA-EE-A2MC-06A-12D-A191-01	8	129269319	129269466	2	-1.2022
TCGA-EE-A2MC-06A-12D-A191-01	8	129272493	145232496	9552	0.0197
TCGA-EE-A2MC-06A-12D-A191-01	9	789932	13569433	6849	0.0128
TCGA-EE-A2MC-06A-12D-A191-01	9	13571608	13575492	2	-1.1309
TCGA-EE-A2MC-06A-12D-A191-01	9	13575891	14286782	623	0.0197
TCGA-EE-A2MC-06A-12D-A191-01	9	14290782	14290978	3	-0.8786
TCGA-EE-A2MC-06A-12D-A191-01	9	14291987	21894495	5955	0.0286
TCGA-EE-A2MC-06A-12D-A191-01	9	21899355	21956230	34	-0.3804
TCGA-EE-A2MC-06A-12D-A191-01	9	21956343	76064809	13392	0.0089
TCGA-EE-A2MC-06A-12D-A191-01	9	76113242	76158088	32	-0.2372
TCGA-EE-A2MC-06A-12D-A191-01	9	76158208	126769551	33901	0.0117
TCGA-EE-A2MC-06A-12D-A191-01	9	126769575	126801227	33	-0.281
TCGA-EE-A2MC-06A-12D-A191-01	9	126801537	126970903	118	0.0052
TCGA-EE-A2MC-06A-12D-A191-01	9	126974738	126974767	2	-0.9915
TCGA-EE-A2MC-06A-12D-A191-01	9	126975699	140938752	7039	0.0076
TCGA-EE-A2MC-06A-12D-A191-01	10	415240	135225087	80837	0.0143
TCGA-EE-A2MC-06A-12D-A191-01	11	456120	20603573	12814	0.2725
TCGA-EE-A2MC-06A-12D-A191-01	11	20604840	20605983	4	-0.6528
TCGA-EE-A2MC-06A-12D-A191-01	11	20606457	80096670	29682	0.2529
TCGA-EE-A2MC-06A-12D-A191-01	11	80098513	93722540	7897	-0.2699
TCGA-EE-A2MC-06A-12D-A191-01	11	93722748	93730029	2	-1.5728
TCGA-EE-A2MC-06A-12D-A191-01	11	93730698	109033954	9513	-0.2681
TCGA-EE-A2MC-06A-12D-A191-01	11	109035215	109035996	3	-1.4343
TCGA-EE-A2MC-06A-12D-A191-01	11	109036198	134142530	17275	-0.2774
TCGA-EE-A2MC-06A-12D-A191-01	12	889902	133161346	73906	0.027
TCGA-EE-A2MC-06A-12D-A191-01	13	19450806	114987458	56612	0.0125
TCGA-EE-A2MC-06A-12D-A191-01	14	20501368	73672831	29720	0.0094
TCGA-EE-A2MC-06A-12D-A191-01	14	73672983	100156771	17107	-0.2931
TCGA-EE-A2MC-06A-12D-A191-01	14	100157791	100160380	2	-2.2731
TCGA-EE-A2MC-06A-12D-A191-01	14	100162377	105988038	2579	-0.3024
TCGA-EE-A2MC-06A-12D-A191-01	15	23687685	101884307	44500	-0.0617
TCGA-EE-A2MC-06A-12D-A191-01	16	653459	89379936	40777	0.006
TCGA-EE-A2MC-06A-12D-A191-01	17	987221	80917016	36975	-0.0816
TCGA-EE-A2MC-06A-12D-A191-01	18	329586	77109240	42658	0.0143
TCGA-EE-A2MC-06A-12D-A191-01	19	284018	22634319	8171	0.0096
TCGA-EE-A2MC-06A-12D-A191-01	19	22634929	22635453	3	-1.1745
TCGA-EE-A2MC-06A-12D-A191-01	19	22639349	58878226	15764	0.0027
TCGA-EE-A2MC-06A-12D-A191-01	20	455764	33644358	18642	0.0227
TCGA-EE-A2MC-06A-12D-A191-01	20	33645114	33645276	2	-1.4453
TCGA-EE-A2MC-06A-12D-A191-01	20	33645649	43670808	6243	0.017
TCGA-EE-A2MC-06A-12D-A191-01	20	43673797	62219837	12382	0.2456
TCGA-EE-A2MC-06A-12D-A191-01	21	15347621	25585384	6191	5e-04
TCGA-EE-A2MC-06A-12D-A191-01	21	25588249	25588339	3	-1.0981
TCGA-EE-A2MC-06A-12D-A191-01	21	25588956	47678774	14381	0.0122
TCGA-EE-A2MC-06A-12D-A191-01	22	17423930	49331012	16916	0.0065
TCGA-EE-A2MC-06A-12D-A191-01	23	3157107	26992635	10293	0.0149
TCGA-EE-A2MC-06A-12D-A191-01	23	26993564	26998748	5	-1.8506
TCGA-EE-A2MC-06A-12D-A191-01	23	26999601	154905589	53401	0.0011
TCGA-EE-A2MD-06A-11D-A191-01	1	3218610	24160373	11426	-0.4233
TCGA-EE-A2MD-06A-11D-A191-01	1	24175915	47683607	11902	0.3864
TCGA-EE-A2MD-06A-11D-A191-01	1	47686595	49283412	1086	0.0827
TCGA-EE-A2MD-06A-11D-A191-01	1	49287138	49325110	38	0.4158
TCGA-EE-A2MD-06A-11D-A191-01	1	49325290	49337456	11	-0.046
TCGA-EE-A2MD-06A-11D-A191-01	1	49340738	55541896	3096	0.3836
TCGA-EE-A2MD-06A-11D-A191-01	1	55542603	55843810	218	0.0327
